"SID","article_number","atlas","global_mean","parameter_estimate","outlier","run","trial","article_cond","msg_share","msg_rel_self","msg_rel_social","trial_type","topic","site"
"BPA02","53","value",0.193250626325607,-0.207786843180656,"no","1",2,"control",1,2,3,"read_control","climate","Netherlands"
"BPA02","53","auditory",0.193250626325607,0.259661704301834,"no","1",2,"control",1,2,3,"read_control","climate","Netherlands"
"BPA02","53","sensorimotor",0.193250626325607,0.310875654220581,"no","1",2,"control",1,2,3,"read_control","climate","Netherlands"
"BPA02","57","value",0.383812785148621,0.217463105916977,"no","1",4,"control",4,3,3,"read_control","health","Netherlands"
"BPA02","57","auditory",0.383812785148621,0.186099335551262,"no","1",4,"control",4,3,3,"read_control","health","Netherlands"
"BPA02","57","sensorimotor",0.383812785148621,0.250637710094452,"no","1",4,"control",4,3,3,"read_control","health","Netherlands"
"BPA02","71","value",-0.172373294830322,-0.590599000453949,"no","1",3,"control",3,2,3,"read_control","climate","Netherlands"
"BPA02","71","auditory",-0.172373294830322,-0.026159277185798,"no","1",3,"control",3,2,3,"read_control","climate","Netherlands"
"BPA02","71","sensorimotor",-0.172373294830322,0.039785470813513,"no","1",3,"control",3,2,3,"read_control","climate","Netherlands"
"BPA02","8","value",0.396835714578629,-0.123797923326492,"no","1",19,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","8","auditory",0.396835714578629,0.381899863481522,"no","1",19,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","8","sensorimotor",0.396835714578629,0.496173858642578,"no","1",19,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","94","value",0.550280451774597,0.47653803229332,"no","1",17,"control",3,3,3,"read_control","health","Netherlands"
"BPA02","94","auditory",0.550280451774597,0.151777625083923,"no","1",17,"control",3,3,3,"read_control","health","Netherlands"
"BPA02","94","sensorimotor",0.550280451774597,0.240320473909378,"no","1",17,"control",3,3,3,"read_control","health","Netherlands"
"BPA02","19","value",0.034842062741518,0.112628631293774,"no","1",9,"other",2,1,3,"read_other","climate","Netherlands"
"BPA02","19","auditory",0.034842062741518,-0.383494794368744,"no","1",9,"other",2,1,3,"read_other","climate","Netherlands"
"BPA02","19","sensorimotor",0.034842062741518,-0.320714294910431,"no","1",9,"other",2,1,3,"read_other","climate","Netherlands"
"BPA02","28","value",0.402031898498535,0.664259493350983,"no","1",12,"other",3,2,3,"read_other","health","Netherlands"
"BPA02","28","auditory",0.402031898498535,-0.043851394206285,"no","1",12,"other",3,2,3,"read_other","health","Netherlands"
"BPA02","28","sensorimotor",0.402031898498535,0.163912042975426,"no","1",12,"other",3,2,3,"read_other","health","Netherlands"
"BPA02","52","value",0.540360808372498,0.652844190597534,"no","1",23,"other",1,2,2,"read_other","climate","Netherlands"
"BPA02","52","auditory",0.540360808372498,0.361776947975159,"no","1",23,"other",1,2,2,"read_other","climate","Netherlands"
"BPA02","52","sensorimotor",0.540360808372498,0.42209181189537,"no","1",23,"other",1,2,2,"read_other","climate","Netherlands"
"BPA02","68","value",0.368300050497055,0.6279256939888,"no","1",24,"other",3,2,2,"read_other","health","Netherlands"
"BPA02","68","auditory",0.368300050497055,-0.054150432348251,"no","1",24,"other",3,2,2,"read_other","health","Netherlands"
"BPA02","68","sensorimotor",0.368300050497055,0.016235239803791,"no","1",24,"other",3,2,2,"read_other","health","Netherlands"
"BPA02","78","value",0.17736080288887,0.251476287841797,"no","1",11,"other",2,2,2,"read_other","health","Netherlands"
"BPA02","78","auditory",0.17736080288887,0.020681342110038,"no","1",11,"other",2,2,2,"read_other","health","Netherlands"
"BPA02","78","sensorimotor",0.17736080288887,-0.06375166028738,"no","1",11,"other",2,2,2,"read_other","health","Netherlands"
"BPA02","80","value",0.537367761135101,-0.148242965340614,"no","1",21,"other",3,2,3,"read_other","health","Netherlands"
"BPA02","80","auditory",0.537367761135101,0.350695312023163,"no","1",21,"other",3,2,3,"read_other","health","Netherlands"
"BPA02","80","sensorimotor",0.537367761135101,0.296939015388489,"no","1",21,"other",3,2,3,"read_other","health","Netherlands"
"BPA02","9","value",0.490760713815689,0.455034375190735,"no","1",22,"other",1,1,1,"read_other","climate","Netherlands"
"BPA02","9","auditory",0.490760713815689,0.260810792446136,"no","1",22,"other",1,1,1,"read_other","climate","Netherlands"
"BPA02","9","sensorimotor",0.490760713815689,0.420380204916,"no","1",22,"other",1,1,1,"read_other","climate","Netherlands"
"BPA02","90","value",0.281231582164764,0.470909833908081,"no","1",10,"other",2,1,2,"read_other","climate","Netherlands"
"BPA02","90","auditory",0.281231582164764,0.198028579354286,"no","1",10,"other",2,1,2,"read_other","climate","Netherlands"
"BPA02","90","sensorimotor",0.281231582164764,0.074918605387211,"no","1",10,"other",2,1,2,"read_other","climate","Netherlands"
"BPA02","14","value",0.315646797418594,0.017029169946909,"no","1",15,"self",1,1,1,"read_self","climate","Netherlands"
"BPA02","14","auditory",0.315646797418594,0.053837370127439,"no","1",15,"self",1,1,1,"read_self","climate","Netherlands"
"BPA02","14","sensorimotor",0.315646797418594,0.004501482006162,"no","1",15,"self",1,1,1,"read_self","climate","Netherlands"
"BPA02","16","value",0.430017471313477,0.196215823292732,"no","1",8,"self",4,2,3,"read_self","health","Netherlands"
"BPA02","16","auditory",0.430017471313477,0.143300831317902,"no","1",8,"self",4,2,3,"read_self","health","Netherlands"
"BPA02","16","sensorimotor",0.430017471313477,0.393254995346069,"no","1",8,"self",4,2,3,"read_self","health","Netherlands"
"BPA02","38","value",0.254124790430069,0.197395533323288,"no","1",16,"self",2,2,2,"read_self","health","Netherlands"
"BPA02","38","auditory",0.254124790430069,-0.046902649104595,"no","1",16,"self",2,2,2,"read_self","health","Netherlands"
"BPA02","38","sensorimotor",0.254124790430069,-0.114807635545731,"no","1",16,"self",2,2,2,"read_self","health","Netherlands"
"BPA02","39","value",0.20231881737709,-0.339085757732391,"no","1",5,"self",2,1,2,"read_self","climate","Netherlands"
"BPA02","39","auditory",0.20231881737709,0.189414843916893,"no","1",5,"self",2,1,2,"read_self","climate","Netherlands"
"BPA02","39","sensorimotor",0.20231881737709,0.261074423789978,"no","1",5,"self",2,1,2,"read_self","climate","Netherlands"
"BPA02","60","value",0.371279031038284,-0.073141276836395,"no","1",6,"self",3,2,3,"read_self","climate","Netherlands"
"BPA02","60","auditory",0.371279031038284,0.170480832457542,"no","1",6,"self",3,2,3,"read_self","climate","Netherlands"
"BPA02","60","sensorimotor",0.371279031038284,0.184447526931763,"no","1",6,"self",3,2,3,"read_self","climate","Netherlands"
"BPA02","67","value",0.69507509469986,0.324856549501419,"no","1",13,"self",3,2,3,"read_self","health","Netherlands"
"BPA02","67","auditory",0.69507509469986,0.330004781484604,"no","1",13,"self",3,2,3,"read_self","health","Netherlands"
"BPA02","67","sensorimotor",0.69507509469986,0.186772599816322,"no","1",13,"self",3,2,3,"read_self","health","Netherlands"
"BPA02","84","value",0.416836977005005,0.189730048179626,"no","1",7,"self",4,3,3,"read_self","health","Netherlands"
"BPA02","84","auditory",0.416836977005005,0.318205535411835,"no","1",7,"self",4,3,3,"read_self","health","Netherlands"
"BPA02","84","sensorimotor",0.416836977005005,0.440032571554184,"no","1",7,"self",4,3,3,"read_self","health","Netherlands"
"BPA02","89","value",0.691669166088104,0.185053318738937,"no","1",14,"self",2,3,3,"read_self","climate","Netherlands"
"BPA02","89","auditory",0.691669166088104,0.347943633794785,"no","1",14,"self",2,3,3,"read_self","climate","Netherlands"
"BPA02","89","sensorimotor",0.691669166088104,0.256710529327393,"no","1",14,"self",2,3,3,"read_self","climate","Netherlands"
"BPA02","23","value",0.032668765634298,-0.169433876872063,"no","2",27,"control",1,1,1,"read_control","health","Netherlands"
"BPA02","23","auditory",0.032668765634298,-0.436963558197021,"no","2",27,"control",1,1,1,"read_control","health","Netherlands"
"BPA02","23","sensorimotor",0.032668765634298,-0.223014071583748,"no","2",27,"control",1,1,1,"read_control","health","Netherlands"
"BPA02","31","value",0.097410038113594,-0.482262581586838,"no","2",28,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","31","auditory",0.097410038113594,-0.133461266756058,"no","2",28,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","31","sensorimotor",0.097410038113594,0.07214230298996,"no","2",28,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","44","value",-0.611891686916351,-0.821810066699982,"no","2",37,"control",3,3,3,"read_control","health","Netherlands"
"BPA02","44","auditory",-0.611891686916351,-1.52062928676605,"no","2",37,"control",3,3,3,"read_control","health","Netherlands"
"BPA02","44","sensorimotor",-0.611891686916351,-1.12322545051575,"no","2",37,"control",3,3,3,"read_control","health","Netherlands"
"BPA02","47","value",0.729889154434204,0.28051570057869,"no","2",40,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","47","auditory",0.729889154434204,1.57955098152161,"no","2",40,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","47","sensorimotor",0.729889154434204,1.31783974170685,"no","2",40,"control",1,1,2,"read_control","climate","Netherlands"
"BPA02","65","value",0.963334679603577,0.456868231296539,"no","2",38,"control",2,2,3,"read_control","climate","Netherlands"
"BPA02","65","auditory",0.963334679603577,1.32154762744904,"no","2",38,"control",2,2,3,"read_control","climate","Netherlands"
"BPA02","65","sensorimotor",0.963334679603577,1.43466520309448,"no","2",38,"control",2,2,3,"read_control","climate","Netherlands"
"BPA02","69","value",0.087576977908611,0.48097813129425,"no","2",25,"control",3,2,3,"read_control","health","Netherlands"
"BPA02","69","auditory",0.087576977908611,-0.361373156309128,"no","2",25,"control",3,2,3,"read_control","health","Netherlands"
"BPA02","69","sensorimotor",0.087576977908611,-0.295945316553116,"no","2",25,"control",3,2,3,"read_control","health","Netherlands"
"BPA02","70","value",1.17342817783356,0.92377495765686,"yes","2",39,"control",2,3,3,"read_control","health","Netherlands"
"BPA02","70","auditory",1.17342817783356,1.51899683475494,"yes","2",39,"control",2,3,3,"read_control","health","Netherlands"
"BPA02","70","sensorimotor",1.17342817783356,1.38106942176819,"yes","2",39,"control",2,3,3,"read_control","health","Netherlands"
"BPA02","77","value",-0.049719717353582,0.006283746100962,"no","2",26,"control",3,1,1,"read_control","climate","Netherlands"
"BPA02","77","auditory",-0.049719717353582,-0.419997662305832,"no","2",26,"control",3,1,1,"read_control","climate","Netherlands"
"BPA02","77","sensorimotor",-0.049719717353582,-0.355062484741211,"no","2",26,"control",3,1,1,"read_control","climate","Netherlands"
"BPA02","18","value",0.779667437076569,0.21587435901165,"no","2",42,"other",2,2,3,"read_other","health","Netherlands"
"BPA02","18","auditory",0.779667437076569,1.90181863307953,"no","2",42,"other",2,2,3,"read_other","health","Netherlands"
"BPA02","18","sensorimotor",0.779667437076569,1.55553948879242,"no","2",42,"other",2,2,3,"read_other","health","Netherlands"
"BPA02","3","value",0.404245525598526,0.206591010093689,"no","2",30,"other",4,3,3,"read_other","health","Netherlands"
"BPA02","3","auditory",0.404245525598526,-0.634276688098907,"no","2",30,"other",4,3,3,"read_other","health","Netherlands"
"BPA02","3","sensorimotor",0.404245525598526,-0.135334864258766,"no","2",30,"other",4,3,3,"read_other","health","Netherlands"
"BPA02","32","value",0.174668550491333,-0.470151305198669,"no","2",29,"other",2,1,1,"read_other","climate","Netherlands"
"BPA02","32","auditory",0.174668550491333,-0.475794732570648,"no","2",29,"other",2,1,1,"read_other","climate","Netherlands"
"BPA02","32","sensorimotor",0.174668550491333,-0.137373998761177,"no","2",29,"other",2,1,1,"read_other","climate","Netherlands"
"BPA02","41","value",0.520028412342072,0.367664366960526,"no","2",44,"other",3,3,3,"read_other","health","Netherlands"
"BPA02","41","auditory",0.520028412342072,0.737660706043243,"no","2",44,"other",3,3,3,"read_other","health","Netherlands"
"BPA02","41","sensorimotor",0.520028412342072,0.623647272586823,"no","2",44,"other",3,3,3,"read_other","health","Netherlands"
"BPA02","54","value",0.31438472867012,-0.14464259147644,"no","2",32,"other",2,1,1,"read_other","health","Netherlands"
"BPA02","54","auditory",0.31438472867012,0.17282772064209,"no","2",32,"other",2,1,1,"read_other","health","Netherlands"
"BPA02","54","sensorimotor",0.31438472867012,0.28208988904953,"no","2",32,"other",2,1,1,"read_other","health","Netherlands"
"BPA02","55","value",0.630539178848267,0.038305375725031,"no","2",41,"other",1,2,4,"read_other","climate","Netherlands"
"BPA02","55","auditory",0.630539178848267,1.44250631332398,"no","2",41,"other",1,2,4,"read_other","climate","Netherlands"
"BPA02","55","sensorimotor",0.630539178848267,1.16607642173767,"no","2",41,"other",1,2,4,"read_other","climate","Netherlands"
"BPA02","6","value",0.088787436485291,-0.040484189987183,"no","2",43,"other",2,3,3,"read_other","climate","Netherlands"
"BPA02","6","auditory",0.088787436485291,0.071956485509872,"no","2",43,"other",2,3,3,"read_other","climate","Netherlands"
"BPA02","6","sensorimotor",0.088787436485291,0.169329822063446,"no","2",43,"other",2,3,3,"read_other","climate","Netherlands"
"BPA02","63","value",0.782458126544952,0.325995594263077,"no","2",31,"other",2,1,3,"read_other","climate","Netherlands"
"BPA02","63","auditory",0.782458126544952,0.092850044369698,"no","2",31,"other",2,1,3,"read_other","climate","Netherlands"
"BPA02","63","sensorimotor",0.782458126544952,0.375774502754211,"no","2",31,"other",2,1,3,"read_other","climate","Netherlands"
"BPA02","12","value",0.082095310091972,0.17243754863739,"no","2",36,"self",3,2,3,"read_self","climate","Netherlands"
"BPA02","12","auditory",0.082095310091972,-0.353029668331146,"no","2",36,"self",3,2,3,"read_self","climate","Netherlands"
"BPA02","12","sensorimotor",0.082095310091972,-0.00418741768226,"no","2",36,"self",3,2,3,"read_self","climate","Netherlands"
"BPA02","17","value",0.539540112018585,0.497426748275757,"no","2",35,"self",3,3,3,"read_self","health","Netherlands"
"BPA02","17","auditory",0.539540112018585,0.192671880125999,"no","2",35,"self",3,3,3,"read_self","health","Netherlands"
"BPA02","17","sensorimotor",0.539540112018585,0.359476566314697,"no","2",35,"self",3,3,3,"read_self","health","Netherlands"
"BPA02","36","value",0.232335299253464,0.441136181354523,"no","2",48,"self",3,2,3,"read_self","health","Netherlands"
"BPA02","36","auditory",0.232335299253464,-0.371511042118073,"no","2",48,"self",3,2,3,"read_self","health","Netherlands"
"BPA02","36","sensorimotor",0.232335299253464,-0.14192758500576,"no","2",48,"self",3,2,3,"read_self","health","Netherlands"
"BPA02","42","value",0.00622780341655,-0.123270459473133,"no","2",47,"self",1,2,3,"read_self","climate","Netherlands"
"BPA02","42","auditory",0.00622780341655,-0.715989053249359,"no","2",47,"self",1,2,3,"read_self","climate","Netherlands"
"BPA02","42","sensorimotor",0.00622780341655,-0.378790467977524,"no","2",47,"self",1,2,3,"read_self","climate","Netherlands"
"BPA02","61","value",0.134738832712173,0.195564135909081,"no","2",46,"self",1,1,3,"read_self","climate","Netherlands"
"BPA02","61","auditory",0.134738832712173,-0.148644804954529,"no","2",46,"self",1,1,3,"read_self","climate","Netherlands"
"BPA02","61","sensorimotor",0.134738832712173,0.037251077592373,"no","2",46,"self",1,1,3,"read_self","climate","Netherlands"
"BPA02","66","value",-0.052957784384489,-0.057720050215721,"no","2",45,"self",2,2,3,"read_self","health","Netherlands"
"BPA02","66","auditory",-0.052957784384489,-1.23448538780212,"no","2",45,"self",2,2,3,"read_self","health","Netherlands"
"BPA02","66","sensorimotor",-0.052957784384489,-0.706923186779022,"no","2",45,"self",2,2,3,"read_self","health","Netherlands"
"BPA02","87","value",0.710004568099976,0.719629049301147,"no","2",33,"self",1,1,1,"read_self","climate","Netherlands"
"BPA02","87","auditory",0.710004568099976,0.46459972858429,"no","2",33,"self",1,1,1,"read_self","climate","Netherlands"
"BPA02","87","sensorimotor",0.710004568099976,0.585501134395599,"no","2",33,"self",1,1,1,"read_self","climate","Netherlands"
"BPA02","88","value",0.790284335613251,0.346615254878998,"no","2",34,"self",2,3,3,"read_self","health","Netherlands"
"BPA02","88","auditory",0.790284335613251,0.53167986869812,"no","2",34,"self",2,3,3,"read_self","health","Netherlands"
"BPA02","88","sensorimotor",0.790284335613251,0.819565415382385,"no","2",34,"self",2,3,3,"read_self","health","Netherlands"
"BPA02","20","value",-0.023550011217594,0.061447914689779,"no","3",72,"control",1,3,3,"read_control","health","Netherlands"
"BPA02","20","auditory",-0.023550011217594,0.426897585391998,"no","3",72,"control",1,3,3,"read_control","health","Netherlands"
