"article_cond","SID","article_number","exclude_item","topic","n_words","msg_rel_self","msg_rel_social","msg_share_broad","msg_share_narrow"
"self","BB-W1-4937",14,0,"climate",52,40,40,50,70
"self","BB-W1-4937",18,0,"climate",39,75,75,59,74
"self","BB-W1-4937",20,0,"climate",24,67,67,42,75
"self","BB-W1-4946",4,0,"climate",20,14,10,0,0
"self","BB-W1-4946",6,0,"climate",25,17,14,0,0
"self","BB-W1-4946",9,0,"climate",21,69,64,0,0
"self","BB-W1-4946",10,0,"climate",16,37,39,0,0
"self","BB-W1-4946",15,0,"climate",15,95,84,0,80
"self","BB-W1-4979",12,0,"climate",19,74,75,61,49
"self","BB-W1-4979",13,0,"climate",6,24,12,43,43
"self","BB-W1-4979",21,0,"climate",11,39,34,49,48
"self","BB-W1-4979",24,0,"climate",15,32,33,33,32
"self","BB-W1-4998",2,0,"climate",14,100,30,80,90
"self","BB-W1-4998",8,0,"climate",24,64,50,100,31
"self","BB-W1-4998",16,0,"climate",11,100,70,100,52
"self","BB-W1-4998",21,0,"climate",20,100,90,100,100
"self","BB-W1-4998",24,0,"climate",20,40,70,50,70
"self","BB-W1-5009",3,0,"climate",9,100,100,33,56
"self","BB-W1-5009",5,0,"climate",17,100,100,24,86
"self","BB-W1-5009",11,0,"climate",20,100,100,44,53
"self","BB-W1-5009",12,0,"climate",18,100,100,18,21
"self","BB-W1-5009",25,0,"climate",17,100,100,20,37
"self","BB-W1-5025",1,0,"climate",15,100,100,91,100
"self","BB-W1-5025",7,0,"climate",15,78,100,91,79
"self","BB-W1-5025",18,0,"climate",12,100,100,100,100
"self","BB-W1-5025",19,0,"climate",9,100,100,100,100
"self","BB-W1-5025",22,0,"climate",20,100,100,80,100
"self","BB-W1-5032",4,0,"climate",16,100,27,100,23
"self","BB-W1-5032",7,0,"climate",31,92,100,100,57
"self","BB-W1-5032",14,0,"climate",23,100,20,100,29
"self","BB-W1-5032",18,0,"climate",21,100,55,100,25
"self","BB-W1-5032",25,0,"climate",32,100,100,100,20
"self","BB-W1-5053",7,0,"climate",14,0,100,49,100
"self","BB-W1-5053",14,0,"climate",10,0,57,62,70
"self","BB-W1-5053",23,0,"climate",9,56,41,40,42
"self","BB-W1-5053",25,0,"climate",14,100,92,10,0
"self","BB-W1-5060",6,0,"climate",12,27,28,41,77
"self","BB-W1-5060",8,0,"climate",26,34,35,55,69
"self","BB-W1-5060",9,0,"climate",25,32,28,46,74
"self","BB-W1-5060",14,0,"climate",21,28,41,38,79
"self","BB-W1-5060",18,0,"climate",19,40,52,61,83
"self","BB-W1-5074",2,0,"climate",33,25,38,0,6
"self","BB-W1-5074",14,0,"climate",15,33,34,0,7
"self","BB-W1-5074",19,0,"climate",22,23,33,0,18
"self","BB-W1-5074",21,0,"climate",23,34,36,0,9
"self","BB-W1-5074",24,0,"climate",30,28,27,0,11
"self","BB-W1-5120",2,0,"climate",18,0,0,0,0
"self","BB-W1-5120",4,0,"climate",11,53,53,0,0
"self","BB-W1-5120",6,0,"climate",12,0,0,0,0
"self","BB-W1-5120",12,0,"climate",11,49,49,0,0
"self","BB-W1-5120",25,0,"climate",15,50,50,0,0
"self","BB-W1-5133",5,0,"climate",40,80,85,90,85
"self","BB-W1-5133",13,0,"climate",30,85,80,70,85
"self","BB-W1-5133",14,0,"climate",51,85,80,85,80
"self","BB-W1-5133",16,0,"climate",38,95,90,95,100
"self","BB-W1-5133",17,0,"climate",37,95,90,90,95
"self","BB-W1-5144",11,0,"climate",15,37,28,51,36
"self","BB-W1-5144",17,0,"climate",7,39,37,38,26
"self","BB-W1-5144",19,0,"climate",8,5,6,7,4
"self","BB-W1-5144",21,0,"climate",8,3,7,5,5
"self","BB-W1-5161",5,0,"climate",36,40,50,50,50
"self","BB-W1-5161",11,0,"climate",32,70,70,80,80
"self","BB-W1-5161",17,0,"climate",33,70,70,70,70
"self","BB-W1-5161",20,0,"climate",24,100,100,100,100
"self","BB-W1-5161",22,0,"climate",36,90,90,90,90
"self","BB-W1-5172",4,0,"climate",32,100,55,39,29
"self","BB-W1-5172",5,0,"climate",38,100,0,42,6
"self","BB-W1-5172",14,0,"climate",19,94,46,51,29
"self","BB-W1-5172",23,0,"climate",22,100,100,58,15
"self","BB-W1-5172",24,0,"climate",40,92,44,51,22
"self","BB-W1-5186",8,0,"climate",13,64,65,40,39
"self","BB-W1-5186",13,0,"climate",17,74,75,44,45
"self","BB-W1-5186",15,0,"climate",13,66,66,40,40
"self","BB-W1-5186",23,0,"climate",17,55,48,39,29
"self","BB-W1-5201",5,0,"climate",21,6,7,0,0
"self","BB-W1-5201",8,0,"climate",28,19,16,0,0
"self","BB-W1-5201",10,0,"climate",17,6,8,0,0
"self","BB-W1-5201",11,0,"climate",35,76,14,0,0
"self","BB-W1-5201",19,0,"climate",19,16,16,0,0
"self","BB-W1-5223",6,0,"climate",19,82,88,100,96
"self","BB-W1-5223",9,0,"climate",22,65,73,71,63
"self","BB-W1-5223",14,0,"climate",9,82,89,91,83
"self","BB-W1-5223",22,0,"climate",20,97,90,100,100
"self","BB-W1-5223",25,0,"climate",18,70,75,89,79
"self","BB-W1-5228",2,0,"climate",22,5,50,10,65
"self","BB-W1-5228",7,0,"climate",44,80,80,1,55
"self","BB-W1-5228",11,0,"climate",14,10,35,10,51
"self","BB-W1-5228",20,0,"climate",18,25,60,10,75
"self","BB-W1-5287",1,0,"climate",26,61,64,60,61
"self","BB-W1-5287",14,0,"climate",14,70,43,49,51
"self","BB-W1-5287",17,0,"climate",15,22,21,22,23
"self","BB-W1-5287",21,0,"climate",25,83,52,77,76
"self","BB-W1-5287",23,0,"climate",20,62,64,42,42
"self","BB-W1-5290",6,0,"climate",27,21,0,15,0
"self","BB-W1-5290",17,0,"climate",18,30,0,45,45
"self","BB-W1-5290",19,0,"climate",26,77,5,65,10
"self","BB-W1-5290",23,0,"climate",16,85,15,81,85
"self","BB-W1-5290",24,0,"climate",21,35,0,55,70
"self","BB-W1-5314",5,0,"climate",9,93,98,75,84
"self","BB-W1-5314",7,0,"climate",18,95,92,92,90
"self","BB-W1-5314",9,0,"climate",18,92,94,80,87
"self","BB-W1-5314",17,0,"climate",16,65,88,71,76
"self","BB-W1-5314",21,0,"climate",14,82,97,73,84
"self","BB-W1-5330",6,0,"climate",20,75,90,65,75
"self","BB-W1-5330",19,0,"climate",20,80,95,70,35
"self","BB-W1-5330",22,0,"climate",17,80,75,60,60
"self","BB-W1-5330",23,0,"climate",29,85,90,85,75
"self","BB-W1-5330",24,0,"climate",19,95,94,90,75
"self","BB-W1-5336",3,0,"climate",21,26,14,13,14
"self","BB-W1-5336",8,0,"climate",20,18,14,9,13
"self","BB-W1-5336",17,0,"climate",29,93,96,10,9
"self","BB-W1-5336",20,0,"climate",9,96,100,11,16
"self","BB-W1-5336",21,0,"climate",35,89,80,9,8
"self","BB-W1-5357",4,0,"climate",26,100,100,100,100
"self","BB-W1-5357",10,0,"climate",20,100,100,100,100
"self","BB-W1-5357",12,0,"climate",10,52,100,94,64
"self","BB-W1-5357",20,0,"climate",22,100,100,100,100
"self","BB-W1-5357",24,0,"climate",17,100,100,100,100
"self","BB-W1-5364",3,0,"climate",6,16,49,11,10
"self","BB-W1-5364",10,0,"climate",11,2,2,3,3
"self","BB-W1-5364",20,0,"climate",7,33,57,56,59
"self","BB-W1-5364",21,0,"climate",7,3,6,4,5
"self","BB-W1-5390",4,0,"climate",22,87,78,90,87
"self","BB-W1-5390",5,0,"climate",15,77,89,91,82
"self","BB-W1-5390",10,0,"climate",14,64,70,80,54
"self","BB-W1-5390",12,0,"climate",13,25,57,34,26
"self","BB-W1-5390",16,0,"climate",16,37,36,58,49
"self","BB-W1-5398",1,0,"climate",13,61,40,30,31
"self","BB-W1-5398",5,0,"climate",25,50,60,61,70
"self","BB-W1-5398",17,0,"climate",33,100,100,80,100
"self","BB-W1-5398",19,0,"climate",25,70,60,60,70
"self","BB-W1-5398",24,0,"climate",27,93,92,70,70
"self","BB-W1-5427",3,0,"climate",16,0,50,0,85
"self","BB-W1-5427",4,0,"climate",20,75,75,100,100
"self","BB-W1-5427",8,0,"climate",13,100,100,40,60
"self","BB-W1-5427",11,0,"climate",27,100,85,100,100
"self","BB-W1-5427",19,0,"climate",17,100,100,100,100
"self","BB-W1-5440",4,0,"climate",15,75,75,70,75
"self","BB-W1-5440",9,0,"climate",24,50,0,50,0
"self","BB-W1-5440",10,0,"climate",18,100,100,100,100
"self","BB-W1-5440",22,0,"climate",19,80,80,70,80
"self","BB-W1-5440",26,0,"climate",31,65,0,40,20
"self","BB-W1-5461",1,0,"climate",52,100,100,100,100
"self","BB-W1-5461",12,0,"climate",25,100,100,50,100
"self","BB-W1-5461",15,0,"climate",30,100,100,100,100
"self","BB-W1-5461",17,0,"climate",40,100,100,100,100
"self","BB-W1-5461",26,0,"climate",31,100,100,100,100
"self","BB-W1-5496",6,0,"climate",19,0,0,0,0
"self","BB-W1-5496",12,0,"climate",38,75,75,0,0
"self","BB-W1-5496",21,0,"climate",35,0,35,0,0
"self","BB-W1-5496",23,0,"climate",16,0,30,0,0
"self","BB-W1-5505",11,0,"climate",57,76,75,18,17
"self","BB-W1-5505",12,0,"climate",20,78,56,19,18
"self","BB-W1-5505",15,0,"climate",45,4,50,5,5
"self","BB-W1-5505",17,0,"climate",34,87,86,29,15
"self","BB-W1-5505",18,0,"climate",41,95,76,14,10
"self","BB-W1-5518",5,0,"climate",20,65,70,45,55
"self","BB-W1-5518",11,0,"climate",20,60,30,35,50
"self","BB-W1-5518",18,0,"climate",23,65,65,40,55
"self","BB-W1-5518",19,0,"climate",14,40,50,30,20
"self","BB-W1-5518",21,0,"climate",31,30,30,35,45
"self","BB-W1-5537",2,0,"climate",32,50,50,40,25
"self","BB-W1-5537",8,0,"climate",30,60,70,80,60
"self","BB-W1-5537",11,0,"climate",22,90,100,90,85
"self","BB-W1-5537",13,0,"climate",27,50,50,30,50
"self","BB-W1-5537",18,0,"climate",29,30,30,60,40
"self","BB-W1-5550",2,0,"climate",33,31,32,34,57
"self","BB-W1-5550",5,0,"climate",17,82,80,72,81
"self","BB-W1-5550",15,0,"climate",38,3,3,9,61
"self","BB-W1-5550",20,0,"climate",28,30,57,52,2
"self","BB-W1-5550",22,0,"climate",15,28,27,0,0
"self","BB-W1-5571",14,0,"climate",19,92,86,51,70
"self","BB-W1-5571",15,0,"climate",18,70,60,40,60
"self","BB-W1-5571",21,0,"climate",17,54,69,50,66
"self","BB-W1-5571",22,0,"climate",17,84,74,63,70
"self","BB-W1-5571",25,0,"climate",17,91,81,50,58
"self","BB-W1-5591",1,0,"climate",28,55,4,50,10
"self","BB-W1-5591",5,0,"climate",29,95,70,80,20
"self","BB-W1-5591",12,0,"climate",31,95,50,80,65
"self","BB-W1-5591",16,0,"climate",39,68,83,85,60
"self","BB-W1-5591",21,0,"climate",58,45,70,95,10
"self","BB-W1-5601",1,0,"climate",37,76,66,71,74
"self","BB-W1-5601",2,0,"climate",23,85,86,20,80
"self","BB-W1-5601",8,0,"climate",25,32,81,60,32
"self","BB-W1-5601",12,0,"climate",20,60,76,51,33
"self","BB-W1-5601",25,0,"climate",36,76,74,78,66
"self","BB-W1-5607",1,0,"climate",17,3,7,5,5
"self","BB-W1-5607",3,0,"climate",33,100,100,70,75
"self","BB-W1-5607",10,0,"climate",17,40,40,15,10
"self","BB-W1-5607",13,0,"climate",30,65,60,20,20
"self","BB-W1-5607",25,0,"climate",20,45,55,15,15
"self","BB-W1-5636",2,0,"climate",22,75,75,75,75
"self","BB-W1-5636",6,0,"climate",8,50,50,50,50
"self","BB-W1-5636",14,0,"climate",20,50,50,50,50
"self","BB-W1-5636",19,0,"climate",20,50,75,50,50
"self","BB-W1-5641",8,0,"climate",36,19,18,0,38
"self","BB-W1-5641",12,0,"climate",33,42,65,7,55
"self","BB-W1-5641",15,0,"climate",22,15,0,0,0
"self","BB-W1-5641",16,0,"climate",19,70,68,40,55
"self","BB-W1-5641",22,0,"climate",14,55,60,10,70
"self","BB-W1-5662",4,0,"climate",28,100,77,61,60
"self","BB-W1-5662",12,0,"climate",31,100,93,75,72
"self","BB-W1-5662",15,0,"climate",37,94,85,68,63
"self","BB-W1-5662",23,0,"climate",38,100,80,57,57
"self","BB-W1-5662",26,0,"climate",21,100,76,50,50
"self","BB-W1-5679",2,0,"climate",17,41,30,56,16
"self","BB-W1-5679",6,0,"climate",17,44,29,60,10
"self","BB-W1-5679",12,0,"climate",28,50,36,50,10
"self","BB-W1-5679",13,0,"climate",10,35,35,50,14
"self","BB-W1-5679",23,0,"climate",19,41,27,60,12
"self","BB-W1-5691",2,0,"climate",24,80,100,0,0
"self","BB-W1-5691",3,0,"climate",25,80,80,0,0
"self","BB-W1-5691",13,0,"climate",25,91,91,0,0
"self","BB-W1-5691",16,0,"climate",42,80,80,0,0
"self","BB-W1-5691",23,0,"climate",31,81,100,0,0
"self","BB-W1-5703",1,0,"climate",29,3,1,6,12
"self","BB-W1-5703",4,0,"climate",19,19,16,27,28
"self","BB-W1-5703",7,0,"climate",27,30,20,30,18
"self","BB-W1-5703",17,0,"climate",26,51,48,78,7
"self","BB-W1-5703",20,0,"climate",47,64,52,73,81
"self","BB-W1-5712",8,0,"climate",31,100,87,100,100
"self","BB-W1-5712",11,0,"climate",45,100,77,100,100
"self","BB-W1-5712",14,0,"climate",35,88,77,100,100
"self","BB-W1-5712",18,0,"climate",25,100,72,100,100
"self","BB-W1-5712",22,0,"climate",31,100,100,100,100
"self","BB-W1-5726",4,0,"climate",54,76,77,23,76
"self","BB-W1-5726",6,0,"climate",27,93,93,19,94
"self","BB-W1-5726",19,0,"climate",27,86,90,20,84
"self","BB-W1-5726",22,0,"climate",37,94,93,23,91
"self","BB-W1-5726",24,0,"climate",33,80,80,30,70
"self","BB-W1-5739",8,0,"climate",61,93,94,73,86
"self","BB-W1-5739",9,0,"climate",58,100,100,86,94
"self","BB-W1-5739",11,0,"climate",42,76,88,57,73
"self","BB-W1-5739",15,0,"climate",57,100,100,100,100
"self","BB-W1-5739",24,0,"climate",56,87,92,79,91
"self","BB-W1-5763",10,0,"climate",7,51,29,19,12
"self","BB-W1-5763",16,0,"climate",13,19,5,8,0
"self","BB-W1-5763",21,0,"climate",20,100,85,100,100
"self","BB-W1-5763",22,0,"climate",12,100,100,100,100
"self","BB-W1-5773",7,0,"climate",23,10,30,0,0
"self","BB-W1-5773",22,0,"climate",26,0,0,0,0
"self","BB-W1-5773",24,0,"climate",15,1,0,0,0
"self","BB-W1-5788",2,0,"climate",17,90,90,70,100
"self","BB-W1-5788",7,0,"climate",18,0,20,0,0
"self","BB-W1-5788",17,0,"climate",26,93,91,80,100
"self","BB-W1-5788",23,0,"climate",29,90,100,80,100
"self","BB-W1-5788",24,0,"climate",31,70,100,70,100
"self","BB-W1-5802",1,0,"climate",26,50,50,45,40
"self","BB-W1-5802",2,0,"climate",41,60,60,45,55
"self","BB-W1-5802",13,0,"climate",29,25,25,35,30
"self","BB-W1-5802",19,0,"climate",43,65,65,35,50
"self","BB-W1-5802",22,0,"climate",26,65,65,65,65
"self","BB-W1-5822",1,0,"climate",59,25,25,10,10
"self","BB-W1-5822",5,0,"climate",43,35,50,25,5
"self","BB-W1-5822",14,0,"climate",34,65,20,75,20
"self","BB-W1-5822",15,0,"climate",29,75,75,50,25
"self","BB-W1-5822",19,0,"climate",35,35,0,20,10
"self","BB-W1-5841",5,0,"climate",45,0,0,2,0
"self","BB-W1-5841",8,0,"climate",26,0,46,36,35
"self","BB-W1-5841",9,0,"climate",17,41,42,29,0
"self","BB-W1-5841",24,0,"climate",19,15,14,20,0
"self","BB-W1-5848",8,0,"climate",11,50,50,10,50
"self","BB-W1-5848",11,0,"climate",10,10,10,50,20
"self","BB-W1-5848",12,0,"climate",6,60,60,70,80
"self","BB-W1-5848",15,0,"climate",10,70,70,50,70
"self","BB-W1-5848",23,0,"climate",10,80,80,71,90
"self","BB-W1-5867",4,0,"climate",8,53,63,80,24
"self","BB-W1-5867",5,0,"climate",8,27,54,54,66
"self","BB-W1-5867",6,0,"climate",9,28,51,55,11
"self","BB-W1-5867",26,0,"climate",17,48,80,90,69
"self","BB-W1-5886",2,0,"climate",12,5,5,2,2
"self","BB-W1-5886",3,0,"climate",25,36,35,39,30
"self","BB-W1-5886",10,0,"climate",27,55,56,6,3
"self","BB-W1-5886",23,0,"climate",11,20,26,2,2
"self","BB-W1-5886",25,0,"climate",16,4,6,5,11
"self","BB-W1-5902",12,0,"climate",31,90,90,0,0
"self","BB-W1-5902",16,0,"climate",12,75,75,20,0
"self","BB-W1-5902",18,0,"climate",20,90,90,50,0
"self","BB-W1-5902",20,0,"climate",18,90,90,0,0
"self","BB-W1-5902",21,0,"climate",16,50,75,50,0
"self","BB-W1-5904",5,0,"climate",27,96,80,3,96
"self","BB-W1-5904",10,0,"climate",30,95,100,7,95
"self","BB-W1-5904",12,0,"climate",14,91,93,4,91
"self","BB-W1-5904",13,0,"climate",24,64,53,10,98
"self","BB-W1-5904",17,0,"climate",30,69,64,2,66
"self","BB-W1-5929",1,0,"climate",9,88,88,54,54
"self","BB-W1-5929",4,0,"climate",10,87,82,24,21
"self","BB-W1-5929",7,0,"climate",11,27,29,17,13
"self","BB-W1-5929",23,0,"climate",9,72,64,19,18
"self","BB-W1-5933",2,0,"climate",16,55,57,16,6
"self","BB-W1-5933",3,0,"climate",8,56,51,11,28
"self","BB-W1-5933",9,0,"climate",26,52,57,16,23
"self","BB-W1-5933",10,0,"climate",11,43,61,11,9
"self","BB-W1-5933",19,0,"climate",19,64,59,34,42
"self","BB-W1-5959",7,0,"climate",25,11,36,0,0
"self","BB-W1-5959",9,0,"climate",17,0,0,0,0
"self","BB-W1-5959",11,0,"climate",21,18,18,0,0
"self","BB-W1-5959",21,0,"climate",41,32,63,0,10
"self","BB-W1-5959",23,0,"climate",41,7,11,0,20
"self","BB-W1-5992",4,0,"climate",14,26,26,40,53
"self","BB-W1-5992",12,0,"climate",21,76,76,20,75
"self","BB-W1-5992",17,0,"climate",15,67,66,10,81
"self","BB-W1-5992",25,0,"climate",6,51,51,4,12
"self","BB-W1-5992",26,0,"climate",26,63,64,2,5
"self","BB-W1-5999",1,0,"climate",17,45,47,42,44
"self","BB-W1-5999",5,0,"climate",15,41,45,49,42
"self","BB-W1-5999",18,0,"climate",18,54,41,52,43
"self","BB-W1-5999",22,0,"climate",15,65,42,43,21
"self","BB-W1-5999",23,0,"climate",21,40,53,40,43
"self","BB-W1-6016",4,0,"climate",31,100,100,0,80
"self","BB-W1-6016",6,0,"climate",31,100,100,0,40
"self","BB-W1-6016",14,0,"climate",40,85,90,0,30
"self","BB-W1-6016",16,0,"climate",37,75,88,0,50
"self","BB-W1-6016",21,0,"climate",23,100,100,0,25
"self","BB-W1-6024",3,0,"climate",8,80,80,60,80
"self","BB-W1-6024",6,0,"climate",8,75,75,50,65
"self","BB-W1-6024",11,0,"climate",17,60,60,30,50
"self","BB-W1-6024",15,0,"climate",10,80,80,40,80
"self","BB-W1-6024",18,0,"climate",7,75,75,30,75
"self","BB-W1-6036",4,0,"climate",23,35,35,20,20
"self","BB-W1-6036",5,0,"climate",15,60,95,30,100
"self","BB-W1-6036",17,0,"climate",27,40,60,20,20
"self","BB-W1-6036",18,0,"climate",14,30,20,30,30
"self","BB-W1-6036",22,0,"climate",32,50,50,30,80
"self","BB-W1-6050",3,0,"climate",26,100,100,10,15
"self","BB-W1-6050",9,0,"climate",14,100,100,5,25
"self","BB-W1-6050",10,0,"climate",22,100,100,5,25
"self","BB-W1-6050",14,0,"climate",23,100,100,15,65
"self","BB-W1-6050",17,0,"climate",24,100,100,20,50
"self","BB-W1-6070",8,0,"climate",14,26,38,77,21
"self","BB-W1-6070",15,0,"climate",16,44,53,72,36
"self","BB-W1-6070",18,0,"climate",17,72,76,39,21
"self","BB-W1-6070",23,0,"climate",12,61,31,72,19
"self","BB-W1-6075",1,0,"climate",21,12,11,15,8
"self","BB-W1-6075",4,0,"climate",22,8,4,51,9
"self","BB-W1-6075",16,0,"climate",30,53,22,22,5
"self","BB-W1-6075",21,0,"climate",18,78,32,80,4
"self","BB-W1-6075",25,0,"climate",40,100,100,47,61
"self","BB-W1-6107",6,0,"climate",31,55,60,30,20
"self","BB-W1-6107",9,0,"climate",20,65,70,45,30
"self","BB-W1-6107",17,0,"climate",20,80,80,50,45
"self","BB-W1-6107",19,0,"climate",31,65,70,70,40
"self","BB-W1-6107",20,0,"climate",19,85,80,40,30
"self","BB-W1-6128",6,0,"climate",42,1,0,2,1
"self","BB-W1-6128",13,0,"climate",24,22,3,44,44
"self","BB-W1-6128",19,0,"climate",18,9,7,41,38
"self","BB-W1-6128",21,0,"climate",38,36,33,44,67
"self","BB-W1-6128",26,0,"climate",23,42,41,8,78
"self","BB-W1-6152",6,0,"climate",15,46,49,20,20
"self","BB-W1-6152",7,0,"climate",20,0,0,17,6
"self","BB-W1-6152",8,0,"climate",19,66,63,49,52
"self","BB-W1-6152",12,0,"climate",10,76,77,4,3
"self","BB-W1-6152",22,0,"climate",19,78,60,56,59
"self","BB-W1-6168",4,0,"climate",9,26,20,18,21
"self","BB-W1-6168",16,0,"climate",14,58,58,49,56
"self","BB-W1-6168",18,0,"climate",9,66,71,58,47
"self","BB-W1-6168",21,0,"climate",9,14,14,21,17
"self","BB-W1-6183",6,0,"climate",46,8,4,49,26
"self","BB-W1-6183",8,0,"climate",19,75,100,30,30
"self","BB-W1-6183",13,0,"climate",26,7,11,88,5
"self","BB-W1-6183",21,0,"climate",38,45,46,100,33
"self","BB-W1-6183",26,0,"climate",33,100,100,60,17
"self","BB-W1-6196",1,0,"climate",16,30,30,20,15
"self","BB-W1-6196",11,0,"climate",16,70,70,40,50
"self","BB-W1-6196",15,0,"climate",29,75,75,60,65
"self","BB-W1-6196",16,0,"climate",27,10,5,15,10
"self","BB-W1-6196",24,0,"climate",23,100,100,65,90
"self","BB-W1-6219",3,0,"climate",11,65,65,8,11
"self","BB-W1-6219",10,0,"climate",9,77,76,9,8
"self","BB-W1-6219",14,0,"climate",43,88,89,8,11
"self","BB-W1-6219",16,0,"climate",42,54,52,9,10
"self","BB-W1-6219",18,0,"climate",34,89,90,10,42
"self","BB-W1-6223",1,0,"climate",24,76,76,29,71
"self","BB-W1-6223",6,0,"climate",29,40,58,12,54
"self","BB-W1-6223",12,0,"climate",25,76,77,15,31
"self","BB-W1-6223",20,0,"climate",42,64,64,20,66
"self","BB-W1-6223",25,0,"climate",35,64,70,9,53
"self","BB-W1-6236",7,0,"climate",10,66,69,61,56
"self","BB-W1-6236",8,0,"climate",10,45,61,57,60
"self","BB-W1-6236",11,0,"climate",11,73,64,60,51
"self","BB-W1-6236",14,0,"climate",10,66,57,63,55
"self","BB-W1-6236",25,0,"climate",9,61,72,57,57
"self","BB-W1-6263",3,0,"climate",16,100,100,100,100
"self","BB-W1-6263",4,0,"climate",14,100,100,100,100
"self","BB-W1-6263",18,0,"climate",10,100,100,100,100
"self","BB-W1-6263",21,0,"climate",13,100,100,100,100
"self","BB-W1-6279",2,0,"climate",29,37,9,58,5
"self","BB-W1-6279",5,0,"climate",33,71,66,91,63
"self","BB-W1-6279",14,0,"climate",29,66,51,81,51
"self","BB-W1-6279",21,0,"climate",27,5,0,52,3
"self","BB-W1-6279",26,0,"climate",42,87,46,73,49
"self","BB-W1-6311",2,0,"climate",14,99,95,100,100
"self","BB-W1-6311",6,0,"climate",16,70,69,97,96
"self","BB-W1-6311",10,0,"climate",12,89,83,100,97
"self","BB-W1-6311",21,0,"climate",11,81,81,100,100
"self","BB-W1-6311",26,0,"climate",16,70,72,84,84
"self","BB-W1-6338",1,0,"climate",11,51,51,31,65
"self","BB-W1-6338",2,0,"climate",19,66,50,41,70
"self","BB-W1-6338",5,0,"climate",13,65,53,19,78
"self","BB-W1-6338",12,0,"climate",19,36,51,20,40
"self","BB-W1-6338",26,0,"climate",17,69,71,10,49
"self","BB-W1-6342",3,0,"climate",60,67,46,51,42
"self","BB-W1-6342",4,0,"climate",69,65,33,56,49
"self","BB-W1-6342",8,0,"climate",59,43,50,55,38
"self","BB-W1-6342",15,0,"climate",65,52,29,51,45
"self","BB-W1-6342",19,0,"climate",65,34,70,47,26
"self","BB-W1-6377",1,0,"climate",19,100,45,100,100
"self","BB-W1-6377",10,0,"climate",30,0,0,0,0
"self","BB-W1-6377",19,0,"climate",33,0,0,0,0
"self","BB-W1-6377",20,0,"climate",30,100,50,100,100
"self","BB-W1-6377",22,0,"climate",18,100,50,100,100
"self","BB-W1-6382",10,0,"climate",18,80,80,0,49
"self","BB-W1-6382",13,0,"climate",19,0,50,0,0
"self","BB-W1-6382",15,0,"climate",14,70,90,20,70
"self","BB-W1-6382",17,0,"climate",26,72,91,0,30
"self","BB-W1-6391",3,0,"climate",17,45,45,20,30
"self","BB-W1-6391",10,0,"climate",13,40,60,40,80
"self","BB-W1-6391",16,0,"climate",25,35,36,5,5
"self","BB-W1-6391",20,0,"climate",16,90,90,50,40
"self","BB-W1-6391",24,0,"climate",30,50,25,40,20
"self","BB-W1-6416",7,0,"climate",13,7,17,20,7
"self","BB-W1-6416",9,0,"climate",6,14,24,19,0
"self","BB-W1-6416",14,0,"climate",8,9,14,14,7
"self","BB-W1-6416",16,0,"climate",10,0,3,3,0
"self","BB-W1-6418",1,0,"climate",35,47,44,15,18
"self","BB-W1-6418",2,0,"climate",42,82,82,5,36
"self","BB-W1-6418",10,0,"climate",22,83,84,19,40
"self","BB-W1-6418",13,0,"climate",39,62,63,14,9
"self","BB-W1-6418",17,0,"climate",46,63,63,19,23
"self","BB-W1-6442",4,0,"climate",9,92,93,65,92
"self","BB-W1-6442",13,0,"climate",10,45,45,45,74
"self","BB-W1-6442",14,0,"climate",7,76,78,27,57
"self","BB-W1-6442",17,0,"climate",9,100,100,39,92
"self","BB-W1-6449",1,0,"climate",40,0,0,0,0
"self","BB-W1-6449",6,0,"climate",48,100,100,51,59
"self","BB-W1-6449",8,0,"climate",62,63,77,23,4
"self","BB-W1-6449",12,0,"climate",56,70,69,53,21
"self","BB-W1-6449",17,0,"climate",39,53,52,8,0
"self","BB-W1-6461",6,0,"climate",15,6,10,2,53
"self","BB-W1-6461",8,0,"climate",17,24,28,0,38
"self","BB-W1-6461",12,0,"climate",16,64,76,0,91
"self","BB-W1-6461",15,0,"climate",16,0,0,0,8
"self","BB-W1-6461",19,0,"climate",14,37,59,5,29
"self","BB-W1-6479",10,0,"climate",16,46,56,37,31
"self","BB-W1-6479",17,0,"climate",33,54,85,52,50
"self","BB-W1-6479",18,0,"climate",31,100,100,57,80
"self","BB-W1-6479",24,0,"climate",10,13,13,32,15
"self","BB-W1-6507",1,0,"climate",9,100,100,0,0
