"group","SID","item","article_cond","article_number","trial","topic","sharing_type_key","sharing_type","msg_share","msg_rel_self","msg_rel_social","n_words"
"timed","s203","2","control",34,2,"health","msg_share_narrow",0,67,88,77,NA
"comment","s204","2","control",72,2,"climate","msg_share_narrow",0,52,97,74,13
"timed","s205","2","control",89,2,"climate","msg_share_narrow",0,66,76,77,NA
"comment","s207","2","control",65,2,"climate","msg_share_narrow",0,0,68,79,18
"timed","s208","2","other",13,2,"climate","msg_share_narrow",0,31,64,54,NA
"timed","s209","2","self",59,2,"climate","msg_share_narrow",0,0,0,0,NA
"timed","s210","2","other",65,2,"climate","msg_share_narrow",0,4,70,71,NA
"comment","s211","2","other",56,2,"health","msg_share_narrow",0,41,39,52,10
"timed","s212","2","control",72,2,"climate","msg_share_narrow",0,0,0,0,NA
"timed","s213","2","other",67,2,"health","msg_share_narrow",0,27,24,24,NA
"untimed","s214","2","control",85,2,"climate","msg_share_narrow",0,32,65,29,NA
"untimed","s215","2","other",15,2,"health","msg_share_narrow",0,1,80,92,NA
"untimed","s216","2","control",25,2,"climate","msg_share_narrow",0,24,24,28,NA
"timed","s217","2","self",89,2,"climate","msg_share_narrow",0,52,62,64,NA
"comment","s218","2","control",80,2,"health","msg_share_narrow",0,0,0,0,12
"timed","s219","2","other",0,2,"health","msg_share_narrow",0,79,0,80,NA
"timed","s220","2","control",46,2,"climate","msg_share_narrow",0,51,40,41,NA
"untimed","s221","2","other",93,2,"health","msg_share_narrow",0,0,68,0,NA
"untimed","s222","2","control",78,2,"health","msg_share_narrow",0,3,2,3,NA
"untimed","s223","2","control",47,2,"climate","msg_share_narrow",0,0,0,0,NA
"comment","s224","2","other",41,2,"health","msg_share_narrow",0,42,46,61,16
"timed","s225","2","self",33,2,"health","msg_share_narrow",0,88,100,100,NA
"timed","s226","2","control",52,2,"climate","msg_share_narrow",0,5,72,72,NA
"timed","s227","2","control",32,2,"climate","msg_share_narrow",0,22,23,19,NA
"timed","s228","2","self",39,2,"health","msg_share_narrow",0,12,15,16,NA
"untimed","s229","2","other",38,2,"health","msg_share_narrow",0,0,2,15,NA
"comment","s230","2","control",84,2,"health","msg_share_narrow",0,51,22,60,20
"timed","s231","2","other",38,2,"health","msg_share_narrow",0,0,0,7,NA
"untimed","s232","2","other",64,2,"health","msg_share_narrow",0,79,73,74,NA
"comment","s233","2","control",40,2,"climate","msg_share_narrow",0,92,91,91,10
"untimed","s234","2","control",6,2,"climate","msg_share_narrow",0,49,14,15,NA
"untimed","s235","2","other",9,2,"climate","msg_share_narrow",0,57,60,68,NA
"untimed","s236","2","other",52,2,"climate","msg_share_narrow",0,100,100,100,NA
"untimed","s237","2","self",4,2,"climate","msg_share_narrow",0,29,47,49,NA
"timed","s238","2","other",63,2,"climate","msg_share_narrow",0,0,45,48,NA
"timed","s239","2","other",29,2,"health","msg_share_narrow",0,1,71,84,NA
"comment","s240","2","other",49,2,"health","msg_share_narrow",0,19,30,49,25
"comment","s241","2","control",62,2,"health","msg_share_narrow",0,0,1,60,15
"untimed","s242","2","other",46,2,"climate","msg_share_narrow",0,26,53,53,NA
"timed","s243","2","self",58,2,"health","msg_share_narrow",0,14,68,60,NA
"timed","s244","2","control",73,2,"climate","msg_share_narrow",0,0,65,66,NA
"timed","s245","2","self",50,2,"climate","msg_share_narrow",0,100,100,100,NA
"untimed","s246","2","self",70,2,"health","msg_share_narrow",0,69,74,74,NA
"timed","s247","2","control",42,2,"climate","msg_share_narrow",0,11,13,13,NA
"untimed","s248","2","control",15,2,"health","msg_share_narrow",0,1,1,1,NA
"comment","s249","2","self",84,2,"health","msg_share_narrow",0,84,100,84,34
"comment","s250","2","other",79,2,"health","msg_share_narrow",0,61,75,78,6
"timed","s251","2","other",47,2,"climate","msg_share_narrow",0,47,57,63,NA
"untimed","s252","2","control",38,2,"health","msg_share_narrow",0,5,5,13,NA
"timed","s253","2","control",82,2,"climate","msg_share_narrow",0,58,7,35,NA
"comment","s254","2","self",56,2,"health","msg_share_narrow",0,100,100,100,42
"timed","s256","2","other",24,2,"health","msg_share_narrow",0,3,28,23,NA
"timed","s257","2","control",61,2,"climate","msg_share_narrow",0,18,78,96,NA
"untimed","s258","2","self",84,2,"health","msg_share_narrow",0,0,6,34,NA
"untimed","s259","2","control",21,2,"climate","msg_share_narrow",0,0,0,50,NA
"untimed","s260","2","control",61,2,"climate","msg_share_narrow",0,5,18,19,NA
"timed","s261","2","control",60,2,"climate","msg_share_narrow",0,44,78,76,NA
"untimed","s262","2","control",20,2,"health","msg_share_narrow",0,50,74,73,NA
"timed","s263","2","control",57,2,"health","msg_share_narrow",0,49,94,48,NA
"timed","s264","2","control",58,2,"health","msg_share_narrow",0,0,0,0,NA
"untimed","s265","2","control",84,2,"health","msg_share_narrow",0,74,74,68,NA
"comment","s266","2","other",88,2,"health","msg_share_narrow",0,48,100,100,24
"untimed","s267","2","other",31,2,"climate","msg_share_narrow",0,1,1,1,NA
"untimed","s268","2","control",22,2,"climate","msg_share_narrow",0,0,0,0,NA
"comment","s269","2","other",8,2,"climate","msg_share_narrow",0,1,1,100,11
"untimed","s270","2","control",55,2,"climate","msg_share_narrow",0,100,100,100,NA
"timed","s271","2","other",66,2,"climate","msg_share_narrow",0,0,58,59,NA
"comment","s272","2","self",47,2,"climate","msg_share_narrow",0,17,91,50,8
"untimed","s273","2","other",48,2,"climate","msg_share_narrow",0,0,0,65,NA
"timed","s274","2","other",6,2,"climate","msg_share_narrow",0,0,41,40,NA
"untimed","s275","2","other",75,2,"health","msg_share_narrow",0,57,58,57,NA
"untimed","s276","2","control",84,2,"health","msg_share_narrow",0,86,8,71,NA
"comment","s277","2","self",89,2,"climate","msg_share_narrow",0,56,61,61,16
"timed","s278","2","self",10,2,"climate","msg_share_narrow",0,100,86,85,NA
"comment","s279","2","self",16,2,"health","msg_share_narrow",0,100,100,100,14
"untimed","s280","2","self",83,2,"health","msg_share_narrow",0,52,68,68,NA
"untimed","s281","2","self",74,2,"health","msg_share_narrow",0,5,40,21,NA
"comment","s282","2","other",14,2,"climate","msg_share_narrow",0,0,64,65,19
"comment","s283","2","other",46,2,"climate","msg_share_narrow",0,71,84,83,10
"timed","s284","2","other",48,2,"climate","msg_share_narrow",0,6,8,14,NA
"timed","s285","2","other",20,2,"health","msg_share_narrow",0,73,0,0,NA
"timed","s286","2","self",21,2,"climate","msg_share_narrow",0,50,66,36,NA
"timed","s287","2","other",59,2,"climate","msg_share_narrow",0,0,10,10,NA
"untimed","s288","2","self",10,2,"climate","msg_share_narrow",0,18,42,46,NA
"untimed","s289","2","other",64,2,"health","msg_share_narrow",0,0,95,96,NA
"timed","s290","2","self",43,2,"health","msg_share_narrow",0,5,51,5,NA
"timed","s291","2","control",81,2,"climate","msg_share_narrow",0,62,80,76,NA
"comment","s292","2","self",91,2,"health","msg_share_narrow",0,85,100,83,21
"comment","s293","2","other",37,2,"climate","msg_share_narrow",0,100,100,100,24
"untimed","s294","2","self",21,2,"climate","msg_share_narrow",0,0,12,19,NA
"comment","s295","2","other",26,2,"climate","msg_share_narrow",0,78,79,79,12
"timed","s296","2","control",12,2,"climate","msg_share_narrow",0,0,5,6,NA
"untimed","s297","2","control",76,2,"climate","msg_share_narrow",0,52,51,51,NA
"timed","s298","2","control",85,2,"climate","msg_share_narrow",0,5,4,17,NA
"comment","s299","2","other",76,2,"climate","msg_share_narrow",0,100,55,100,18
"comment","s300","2","control",33,2,"health","msg_share_narrow",0,68,77,83,16
"timed","s301","2","control",78,2,"health","msg_share_narrow",0,63,0,62,NA
"comment","s302","2","self",66,2,"climate","msg_share_narrow",0,89,94,90,17
"untimed","s303","2","self",48,2,"climate","msg_share_narrow",0,5,5,5,NA
"timed","s304","2","control",53,2,"climate","msg_share_narrow",0,39,41,41,NA
"timed","s305","2","other",8,2,"climate","msg_share_narrow",0,0,2,1,NA
"untimed","s306","2","self",91,2,"health","msg_share_narrow",0,87,100,100,NA
"timed","s307","2","control",24,2,"health","msg_share_narrow",0,100,100,100,NA
"untimed","s308","2","self",86,2,"health","msg_share_narrow",0,48,61,62,NA
"untimed","s309","2","other",5,2,"health","msg_share_narrow",0,50,50,50,NA
"comment","s310","2","self",55,2,"climate","msg_share_narrow",0,87,91,89,12
"timed","s311","2","control",29,2,"health","msg_share_narrow",0,11,7,44,NA
"timed","s312","2","other",9,2,"climate","msg_share_narrow",0,0,11,12,NA
"timed","s313","2","control",14,2,"climate","msg_share_narrow",0,4,9,9,NA
"comment","s314","2","self",66,2,"climate","msg_share_narrow",0,53,70,71,8
"timed","s315","2","other",81,2,"climate","msg_share_narrow",0,100,79,100,NA
"untimed","s316","2","other",48,2,"climate","msg_share_narrow",0,22,49,45,NA
"comment","s317","2","other",92,2,"climate","msg_share_narrow",0,8,90,91,22
"comment","s318","2","other",53,2,"climate","msg_share_narrow",0,76,82,85,13
"untimed","s319","2","other",84,2,"health","msg_share_narrow",0,83,86,88,NA
"timed","s320","2","other",79,2,"health","msg_share_narrow",0,0,75,75,NA
"comment","s321","2","control",41,2,"health","msg_share_narrow",0,6,50,51,11
"timed","s322","2","self",32,2,"climate","msg_share_narrow",0,0,42,12,NA
"comment","s323","2","control",28,2,"health","msg_share_narrow",0,23,16,11,19
"timed","s324","2","self",43,2,"health","msg_share_narrow",0,56,79,90,NA
"timed","s325","2","control",94,2,"health","msg_share_narrow",0,40,100,50,NA
"timed","s326","2","self",8,2,"climate","msg_share_narrow",0,11,18,25,NA
"untimed","s327","2","self",7,2,"health","msg_share_narrow",0,0,0,0,NA
"timed","s328","2","other",32,2,"climate","msg_share_narrow",0,47,63,60,NA
"timed","s329","2","other",77,2,"climate","msg_share_narrow",0,18,34,31,NA
"untimed","s330","2","other",69,2,"health","msg_share_narrow",0,72,12,88,NA
"untimed","s331","2","other",92,2,"climate","msg_share_narrow",0,1,61,61,NA
"comment","s332","2","other",21,2,"climate","msg_share_narrow",0,98,24,98,38
"timed","s333","2","self",60,2,"climate","msg_share_narrow",0,0,53,53,NA
"untimed","s334","2","other",33,2,"health","msg_share_narrow",0,0,11,8,NA
"timed","s335","2","self",52,2,"climate","msg_share_narrow",0,26,75,76,NA
"untimed","s336","2","other",87,2,"climate","msg_share_narrow",0,100,100,100,NA
"untimed","s337","2","control",9,2,"climate","msg_share_narrow",0,44,5,8,NA
"untimed","s338","2","other",72,2,"climate","msg_share_narrow",0,18,72,52,NA
"timed","s339","2","self",13,2,"climate","msg_share_narrow",0,55,47,71,NA
"timed","s340","2","other",80,2,"health","msg_share_narrow",0,0,0,0,NA
"timed","s341","2","other",80,2,"health","msg_share_narrow",0,0,0,15,NA
"comment","s342","2","self",79,2,"health","msg_share_narrow",0,65,73,83,20
"comment","s343","2","control",34,2,"health","msg_share_narrow",0,0,57,78,6
"untimed","s344","2","self",37,2,"climate","msg_share_narrow",0,0,0,0,NA
"untimed","s345","2","self",11,2,"health","msg_share_narrow",0,2,45,34,NA
"comment","s346","2","other",46,2,"climate","msg_share_narrow",0,51,80,98,15
"untimed","s347","2","other",34,2,"health","msg_share_narrow",0,67,70,25,NA
"timed","s348","2","control",84,2,"health","msg_share_narrow",0,15,16,17,NA
"timed","s349","2","other",70,2,"health","msg_share_narrow",0,78,84,83,NA
"timed","s350","2","control",23,2,"health","msg_share_narrow",0,52,60,70,NA
"comment","s351","2","other",51,2,"health","msg_share_narrow",0,61,21,21,7
"timed","s352","2","self",59,2,"climate","msg_share_narrow",0,71,32,35,NA
"timed","s353","2","self",53,2,"climate","msg_share_narrow",0,0,3,1,NA
"comment","s354","2","other",11,2,"health","msg_share_narrow",0,62,64,63,29
"untimed","s355","2","other",12,2,"climate","msg_share_narrow",0,73,47,61,NA
"comment","s356","2","other",61,2,"climate","msg_share_narrow",0,59,84,84,11
"untimed","s357","2","other",75,2,"health","msg_share_narrow",0,0,76,30,NA
"timed","s358","2","control",21,2,"climate","msg_share_narrow",0,27,18,19,NA
"untimed","s359","2","self",92,2,"climate","msg_share_narrow",0,11,64,76,NA
"untimed","s360","2","control",73,2,"climate","msg_share_narrow",0,62,76,76,NA
"untimed","s361","2","other",1,2,"climate","msg_share_narrow",0,39,15,22,NA
"timed","s362","2","self",7,2,"health","msg_share_narrow",0,1,1,80,NA
"untimed","s363","2","control",7,2,"health","msg_share_narrow",0,79,9,83,NA
"comment","s364","2","other",38,2,"health","msg_share_narrow",0,0,0,0,16
"comment","s365","2","self",20,2,"health","msg_share_narrow",0,94,94,92,9
"untimed","s366","2","control",37,2,"climate","msg_share_narrow",0,18,30,39,NA
"comment","s367","2","self",94,2,"health","msg_share_narrow",0,30,65,61,12
"timed","s368","2","other",90,2,"climate","msg_share_narrow",0,1,1,1,NA
"timed","s369","2","control",62,2,"health","msg_share_narrow",0,12,68,68,NA
"comment","s370","2","other",68,2,"health","msg_share_narrow",0,0,19,39,9
"timed","s371","2","control",81,2,"climate","msg_share_narrow",0,54,58,79,NA
"timed","s372","2","self",17,2,"health","msg_share_narrow",0,68,3,85,NA
"timed","s373","2","other",26,2,"climate","msg_share_narrow",0,0,0,42,NA
"untimed","s374","2","other",14,2,"climate","msg_share_narrow",0,4,34,34,NA
"timed","s375","2","self",11,2,"health","msg_share_narrow",0,0,0,0,NA
"untimed","s376","2","self",61,2,"climate","msg_share_narrow",0,89,95,96,NA
"untimed","s377","2","self",33,2,"health","msg_share_narrow",0,19,100,68,NA
"comment","s378","2","self",66,2,"climate","msg_share_narrow",0,51,84,89,30
"timed","s379","2","self",26,2,"climate","msg_share_narrow",0,5,3,3,NA
"timed","s380","2","control",90,2,"climate","msg_share_narrow",0,77,24,51,NA
"comment","s381","2","control",19,2,"climate","msg_share_narrow",0,1,75,75,13
"untimed","s382","2","other",8,2,"climate","msg_share_narrow",0,50,56,43,NA
"timed","s383","2","other",95,2,"climate","msg_share_narrow",0,6,6,14,NA
"timed","s384","2","control",70,2,"health","msg_share_narrow",0,21,38,42,NA
"untimed","s385","2","control",15,2,"health","msg_share_narrow",0,8,8,8,NA
"comment","s386","2","other",33,2,"health","msg_share_narrow",0,9,1,8,18
"untimed","s387","2","control",53,2,"climate","msg_share_narrow",0,78,66,75,NA
"timed","s388","2","self",43,2,"health","msg_share_narrow",0,87,84,89,NA
"comment","s389","2","control",64,2,"health","msg_share_narrow",0,79,80,81,21
"timed","s390","2","self",60,2,"climate","msg_share_narrow",0,3,27,43,NA
"timed","s391","2","control",81,2,"climate","msg_share_narrow",0,87,82,92,NA
"untimed","s392","2","self",4,2,"climate","msg_share_narrow",0,3,4,4,NA
"timed","s393","2","control",78,2,"health","msg_share_narrow",0,32,46,55,NA
"timed","s394","2","other",4,2,"climate","msg_share_narrow",0,64,70,78,NA
"timed","s395","2","self",66,2,"climate","msg_share_narrow",0,92,89,90,NA
"comment","s396","2","self",54,2,"health","msg_share_narrow",0,0,53,54,10
"untimed","s397","2","other",8,2,"climate","msg_share_narrow",0,30,100,100,NA
"untimed","s398","2","control",92,2,"climate","msg_share_narrow",0,0,0,0,NA
"untimed","s399","2","control",42,2,"climate","msg_share_narrow",0,100,100,100,NA
"untimed","s400","2","control",48,2,"climate","msg_share_narrow",0,40,49,49,NA
"timed","s401","2","other",29,2,"health","msg_share_narrow",0,83,32,91,NA
"comment","s402","2","self",16,2,"health","msg_share_narrow",0,0,55,55,30
"untimed","s403","2","control",41,2,"health","msg_share_narrow",0,87,100,100,NA
"untimed","s404","2","self",34,2,"health","msg_share_narrow",0,69,32,78,NA
"comment","s405","2","control",43,2,"health","msg_share_narrow",0,73,3,13,16
"timed","s406","2","control",14,2,"climate","msg_share_narrow",0,0,17,17,NA
"untimed","s407","2","control",85,2,"climate","msg_share_narrow",0,4,6,12,NA
"timed","s408","2","control",65,2,"climate","msg_share_narrow",0,100,100,100,NA
"untimed","s409","2","control",80,2,"health","msg_share_narrow",0,4,7,40,NA
"untimed","s410","2","self",39,2,"health","msg_share_narrow",0,0,75,39,NA
"timed","s411","2","control",87,2,"climate","msg_share_narrow",0,44,64,69,NA
"untimed","s412","2","other",32,2,"climate","msg_share_narrow",0,16,59,80,NA
"untimed","s413","2","self",56,2,"health","msg_share_narrow",0,26,21,27,NA
"untimed","s414","2","control",4,2,"climate","msg_share_narrow",0,65,36,70,NA
"comment","s415","2","other",1,2,"climate","msg_share_narrow",0,84,58,86,9
"timed","s416","2","self",4,2,"climate","msg_share_narrow",0,39,50,60,NA
"comment","s417","2","other",86,2,"health","msg_share_narrow",0,100,95,100,6
"timed","s418","2","control",2,2,"health","msg_share_narrow",0,66,78,72,NA
"untimed","s419","2","control",63,2,"climate","msg_share_narrow",0,33,12,37,NA
"untimed","s420","2","other",21,2,"climate","msg_share_narrow",0,53,53,81,NA
"comment","s421","2","control",65,2,"climate","msg_share_narrow",0,51,77,79,15
"timed","s422","2","self",28,2,"health","msg_share_narrow",0,0,0,0,NA
"comment","s423","2","other",47,2,"climate","msg_share_narrow",0,68,77,77,18
"untimed","s424","2","other",50,2,"climate","msg_share_narrow",0,98,64,96,NA
"timed","s425","2","self",15,2,"health","msg_share_narrow",0,76,73,69,NA
"untimed","s426","2","other",86,2,"health","msg_share_narrow",0,27,80,94,NA
"comment","s427","2","other",39,2,"health","msg_share_narrow",0,97,65,98,23
"comment","s428","2","other",74,2,"health","msg_share_narrow",0,64,51,83,9
"timed","s429","2","self",41,2,"health","msg_share_narrow",0,7,7,7,NA
"comment","s430","2","control",34,2,"health","msg_share_narrow",0,2,26,18,9
"comment","s431","2","other",48,2,"climate","msg_share_narrow",0,0,100,100,20
"untimed","s432","2","self",21,2,"climate","msg_share_narrow",0,0,4,0,NA
"comment","s433","2","other",72,2,"climate","msg_share_narrow",0,20,67,67,6
"comment","s434","2","other",33,2,"health","msg_share_narrow",0,34,33,30,18
"timed","s435","2","self",47,2,"climate","msg_share_narrow",0,13,23,49,NA
"comment","s436","2","other",46,2,"climate","msg_share_narrow",0,42,38,65,15
"comment","s437","2","control",64,2,"health","msg_share_narrow",0,0,59,59,25
"comment","s438","2","control",73,2,"climate","msg_share_narrow",0,0,0,0,10
"untimed","s439","2","control",87,2,"climate","msg_share_narrow",0,1,61,83,NA
"comment","s440","2","other",75,2,"health","msg_share_narrow",0,49,0,49,9
"comment","s441","2","self",11,2,"health","msg_share_narrow",0,64,0,57,16
