"SID","article_cond","article_number","topic","msg_rel_self","msg_rel_social","LiveShare","n_articles","sharing_type","msg_share","sharing_type_key","comment","Article.Title","Source.URL","Topic","check","n_words"
"s335","other",7,"climate",10,10,0,7,1,50,"msg_share_broad","How wildfires are changing how we live with them.","A Forecast for a Warming World Learn to Live With Fire","https://www.nytimes.com/2019/10/24/climate/california-wildfires-climate-change.html","climate",0,9
"s335","self",90,"health",80,100,0,7,1,90,"msg_share_broad","A.I. can be utilized to improve cancer diagnosis and treatment","Using A.I. to Transform Breast Cancer Care","https://www.nytimes.com/2019/10/24/well/live/machine-intelligence-AI-breast-cancer-mammogram.html","wellness",0,10
"s335","control",25,"health",100,100,0,7,1,70,"msg_share_broad","Childhood obesity will have daunting financial consequences in the future","Child’s Play Is Good for All of Us","https://www.nytimes.com/2017/05/03/well/move/childs-play-is-good-for-all-of-us.html","wellness",0,10
"s335","other",11,"climate",50,50,0,7,1,60,"msg_share_broad","Staying at home helps reduce energy consumption","Americans Are Staying Home More. That’s Saving Energy.","https://www.nytimes.com/2018/01/29/climate/americans-staying-home-energy.html","climate",0,7
"s336","control",29,"climate",10,30,0,14,1,0,"msg_share_broad","businesses everywhere are projected to have their profits affected negatively by climate change","Companies See Climate Change Hitting Their Bottom Lines in the Next 5 Years","https://www.nytimes.com/2019/06/04/climate/companies-climate-change-financial-impact.html","climate",0,13
"s336","other",60,"health",10,30,0,14,1,0,"msg_share_broad","they may have the celiac disease and could want to get tested before starting gluten free diets","Is There a Downside to Going Gluten-Free if You’re Healthy?","Retrieving data. Wait a few seconds and try to cut or copy again.","wellness",0,17
"s336","self",108,"climate",0,30,0,14,1,0,"msg_share_broad","it could be affecting my future kid's future or something where there will be climate disasters","‘Like a Terror Movie’: How Climate Change Will Cause More Simultaneous Disasters","https://www.nytimes.com/2018/11/19/climate/climate-disasters.html","climate",0,16
"s336","control",97,"health",30,40,0,14,1,10,"msg_share_broad","this article is about the formation of kidney stones relating to diets.","What Foods Should I Avoid to Prevent Kidney Stones?","https://www.nytimes.com/2018/09/14/well/live/what-foods-should-i-avoid-to-prevent-kidney-stones.html","wellness",0,12
"s336","self",107,"climate",80,40,0,14,1,20,"msg_share_broad","there are quite a few things i recycle so it's useful to know what i can and can't recycle now","Your Recycling Gets Recycled, Right? Maybe, or Maybe Not","https://www.nytimes.com/2018/05/29/climate/recycling-landfills-plastic-papers.html","climate",0,20
"s336","other",22,"health",0,10,0,14,1,0,"msg_share_broad","there are some fat people that can benefit from knowing that working hard can decrease their risk of heart failure","Can Lifestyle Changes Remove Plaques in Your Arteries","https://www.nytimes.com/2018/05/18/well/live/plaques-heart-attack-diet-exercise-smoking-eat-stress.html","wellness",0,20
"s336","other",12,"climate",10,30,0,14,1,0,"msg_share_broad","they may want to reduce their carbon footprint","An Easy New Year’s Resolution: Help the Earth by Consuming Less","https://www.nytimes.com/2019/01/02/climate/climate-fwd-new-years-resolutions.html","climate",0,8
"s336","self",103,"health",0,10,0,14,1,0,"msg_share_broad","it provides an interesting perspective on how animals do exercise in comparison to human exercise","Why Exercise Alone May Not Be the Key to Weight Loss","https://www.nytimes.com/2018/04/11/well/move/why-exercise-alone-may-not-be-the-key-to-weight-loss.html","wellness",0,15
"s336","control",94,"climate",0,10,0,14,1,0,"msg_share_broad","it's about how perfumes and colognes contribute way more to pollution than you think.","Want Cleaner Air Try Using Less Deodorant","https://www.nytimes.com/2018/02/16/climate/perfume-pollution-smog.html","climate",0,14
"s336","self",76,"health",20,40,0,14,1,10,"msg_share_broad","i may want to take supplements sometime","Supplements for Weight Loss, Sexual Function and Muscle Building May Be Deadly","https://www.nytimes.com/2019/06/10/well/live/supplements-for-weight-loss-sexual-function-and-muscle-building-may-be-deadly.html","wellness",0,7
"s336","other",14,"climate",0,10,0,14,1,0,"msg_share_broad","they may live in disaster areas sometime","As Disasters Multiply, Billions in Recovery Funds Go Unspent","https://www.nytimes.com/2019/09/05/climate/federal-hurricane-wildfire-disaster-funds-unspent.html","climate",0,7
"s336","control",100,"health",50,40,0,14,1,30,"msg_share_broad","gout can happen to anyone even in the best circumstances","When a Vegan Gets Gout","https://www.nytimes.com/2018/07/05/well/family/when-a-vegan-gets-gout.html","wellness",0,10
"s336","other",89,"climate",0,10,0,14,1,0,"msg_share_broad","they may care about climate change acceptance in world government","U.S. Pressure Blocks Declaration on Climate Change at Arctic Talks","https://www.nytimes.com/2019/05/07/climate/us-arctic-climate-change.html","climate",0,10
"s336","self",71,"health",0,10,0,14,1,0,"msg_share_broad","i may become obese in the future and suffer from apnea","Sleep Apnea Can Have Deadly Consequences","https://www.nytimes.com/2019/05/27/well/mind/sleep-apnea-can-have-deadly-consequences.html","wellness",0,11
"s337","self",4,"climate",60,60,0,10,1,30,"msg_share_broad","It's always very informative to read about how the leaders of the world are choosing to take on climate change in their own ways.","A Busy Week for Climate Scientists, and Climate Negotiators","https://www.nytimes.com/2018/12/12/climate/climate-fwd-agu-food-waste.html","climate",0,24
"s337","self",23,"health",100,80,0,10,1,80,"msg_share_broad","Fitness is something that I am very passionate about and it is always interesting to read about new information can be gleaned from the latest studies.","Can Low-Impact Sports Like Cycling Be Putting Your Bones at Risk","https://www.nytimes.com/2019/01/30/well/move/can-low-impact-sports-like-cycling-be-putting-your-bones-at-risk.html","wellness",0,26
"s337","other",31,"climate",80,80,0,10,1,70,"msg_share_broad","I think many people are wary about how big businesses operate and have the inclination that they aren't always acting ethically. This article sheds some light on that.","Court Dismisses Exxon’s Effort to Block Climate Investigation","https://www.nytimes.com/2018/03/29/climate/exxon-climate-change.html","climate",0,28
"s337","control",52,"health",100,80,0,10,1,80,"msg_share_broad","This article is about how regularly exercising as we get older will keep us from breaking down as rapidly as those who do not exercise.","How Exercise Can Keep Aging Muscles and Immune Systems ‘Young’","https://www.nytimes.com/2018/03/14/well/move/how-exercise-can-keep-aging-muscles-and-immune-systems-young.html","wellness",0,25
"s337","control",61,"climate",70,70,0,10,1,20,"msg_share_broad","This article is about an antiquated Endangered Species Act and how those in power wish to update for modern times.","Lawmakers, Lobbyists and the Administration Join Forces to Overhaul the Endangered Species Act","https://www.nytimes.com/2018/07/22/climate/endangered-species-act-trump-administration.html","climate",0,20
"s337","other",78,"health",100,100,0,10,1,80,"msg_share_broad","Many people in my family are trying to become more aware of good and bad things about the food we eat and one of the biggest things to look out for is added sugar. This article sheds light on how dangerous it can be and how it contained in food we wouldn't necessarily suspect.","The Downside of Having a Sweet Tooth","https://www.nytimes.com/2019/07/22/well/eat/the-downside-of-having-a-sweet-tooth.html","wellness",0,54
"s337","self",28,"climate",80,70,0,10,1,20,"msg_share_broad","I think it's good that more places are attempting to hold these big companies accountable for their actions and it will be interesting to see how impacts things going forward.","Climate Lawsuits, Once Limited to the Coasts, Jump Inland","https://www.nytimes.com/2018/04/18/climate/exxon-climate-lawsuit-colorado.html","climate",0,30
"s337","self",39,"health",100,100,0,10,1,100,"msg_share_broad","As someone who spends a lot of time every day to make sure that I exercise and eat well it is encouraging to read things like this and see that I am doing the right thing.","Excess Weight Contributes to More Than 7 Percent of Cancers","https://www.nytimes.com/2019/01/02/well/live/excess-weight-contributes-to-more-than-7-percent-of-cancers.html","wellness",0,36
"s337","other",29,"climate",60,40,0,10,1,30,"msg_share_broad","While this isn't something that people I know discuss very often I think people are curious to see how climate change is going to impact the way the world operates in the near future.","Companies See Climate Change Hitting Their Bottom Lines in the Next 5 Years","https://www.nytimes.com/2019/06/04/climate/companies-climate-change-financial-impact.html","climate",0,34
"s337","control",13,"health",100,70,0,10,1,90,"msg_share_broad","This article discusses the scientific literature that suggests that antioxidants are actually ineffective in combating muscle soreness.","Antioxidants Don’t Ease Muscle Soreness After Exercise","https://www.nytimes.com/2018/01/04/well/live/antioxidants-dont-ease-muscle-soreness-after-exercise.html","wellness",0,17
"s338","control",75,"health",100,100,0,19,1,50,"msg_share_broad","This article is about the increased risk of the consumption of sugary drinks. It also showed proof to back this claim using scientific research. Hence they claim that replacing sugary soda with diet soda would reduce the risk but the long-term effect of diet drinks is unknown.","Sugary Drinks Tied to Shorter Life Span","https://www.nytimes.com/2019/03/21/well/eat/sugary-drinks-tied-to-shorter-life-span.html","wellness",0,48
"s338","other",56,"climate",100,100,0,19,1,100,"msg_share_broad","This article talks about plastics and their detrimental affects to the planet. The second part talks about how to avoid basic disposables with smart alternatives. This article is trying to spread awareness about the severity of pollution which is affecting the planet and environment. The best thing to do is to Reduce Reuse and RECYCLE!","How to Break Your Single-Use Plastics Habit","https://www.nytimes.com/2019/04/16/smarter-living/wirecutter/stop-using-single-use-plastics.html","climate",0,55
