"survey_name","article_cond","SID","scale_name","category","item","value"
"BB-PRIME Wave 1 Combined","control","BB-W1-3470","petition_share_broad",NA,"10",0.561994614141916
"BB-PRIME Wave 1 Combined","control","BB-W1-3470","petition_share_narrow",NA,"10",0.379220218745805
"BB-PRIME Wave 1 Combined","control","BB-W1-3470","petition_share_broad",NA,"2",1.56573629405619
"BB-PRIME Wave 1 Combined","control","BB-W1-3470","petition_share_narrow",NA,"2",1.36682944690046
"BB-PRIME Wave 1 Combined","control","BB-W1-3470","petition_share_broad",NA,"8",1.01892457149104
"BB-PRIME Wave 1 Combined","control","BB-W1-3470","petition_share_narrow",NA,"8",0.926426673720614
"BB-PRIME Wave 1 Combined","control","BB-W1-3470","climate_knowledge",NA,"mean",-0.822832319956908
"BB-PRIME Wave 1 Combined","control","BB-W1-3470","self_efficacy",NA,"mean",-0.248707916556768
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","transit","car",1.56421137745827
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","collective","contact",0.483791692882354
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","conversations","conversations",-0.758514696983499
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","collective","donate",0.324038452727022
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","energy","energy",0.381292221853443
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","transit","flights",-0.278244325237428
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","diet","meat",-1.83190568964832
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","collective","petition",1.16752090577466
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","recycle","recycle",1.08530045565219
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","diet","vegan",0.173411919514288
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","diet","vegetarian",0.103810403364058
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","action_env_impact","collective","volunteer",-0.327650659039273
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","petition_share_broad",NA,"10",0.591522324273403
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","petition_share_narrow",NA,"10",0.379220218745805
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","petition_share_broad",NA,"6",0.350506909792057
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","petition_share_narrow",NA,"6",0.197520493195692
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","petition_share_broad",NA,"7",0.754119201750381
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","petition_share_narrow",NA,"7",0.55064416725914
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","climate_knowledge",NA,"mean",-0.249056525963969
"BB-PRIME Wave 1 Combined","self","BB-W1-3474","self_efficacy",NA,"mean",-0.248707916556768
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","collective","contact",1.77979134817218
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","conversations","conversations",-0.126157919642917
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","collective","donate",0.324038452727022
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","energy","energy",0.381292221853443
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","transit","flights",-0.939638052679563
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","diet","meat",0.103526854378991
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","collective","petition",-0.823721160361624
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","recycle","recycle",0.464799238711831
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","diet","vegan",0.173411919514288
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","diet","vegetarian",0.103810403364058
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","action_env_impact","collective","volunteer",0.346875059952292
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","petition_share_broad",NA,"10",0.73916087493084
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","petition_share_narrow",NA,"10",-0.744447725076422
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","petition_share_broad",NA,"5",-0.729008762561255
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","petition_share_narrow",NA,"5",-0.787654365559568
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","petition_share_broad",NA,"9",-0.540827928498499
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","petition_share_narrow",NA,"9",-0.573105647490175
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","climate_knowledge",NA,"mean",0.324719268028971
"BB-PRIME Wave 1 Combined","other","BB-W1-3475","self_efficacy",NA,"mean",-0.248707916556768
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","collective","contact",0.483791692882354
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","conversations","conversations",-0.126157919642917
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","energy","energy",-0.318032375955031
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","transit","flights",0.383149402204706
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","diet","meat",0.748671035721427
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","collective","petition",-0.159973804982862
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","recycle","recycle",-0.155701978228529
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","diet","vegan",0.173411919514288
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","diet","vegetarian",0.103810403364058
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","action_env_impact","collective","volunteer",-0.327650659039273
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","petition_share_broad",NA,"3",0.329395733829232
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","petition_share_narrow",NA,"3",0.913316482001437
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","petition_share_broad",NA,"7",-0.819161518313376
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","petition_share_narrow",NA,"7",-0.335749956095192
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","petition_share_broad",NA,"9",1.42816861826506
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","petition_share_narrow",NA,"9",1.79889712196524
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","climate_knowledge",NA,"mean",0.324719268028971
"BB-PRIME Wave 1 Combined","control","BB-W1-3477","self_efficacy",NA,"mean",-0.942126754548233
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","collective","contact",0.483791692882354
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","conversations","conversations",-0.126157919642917
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","energy","energy",-1.0173569737635
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","transit","flights",1.04454312964684
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","diet","meat",0.103526854378991
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","collective","petition",-0.159973804982862
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","recycle","recycle",-0.155701978228529
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","diet","vegan",0.173411919514288
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","diet","vegetarian",0.103810403364058
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","action_env_impact","collective","volunteer",0.346875059952292
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","petition_share_broad",NA,"1",0.535973731825273
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","petition_share_narrow",NA,"1",0.455287120047096
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","petition_share_broad",NA,"5",0.305384067397305
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","petition_share_narrow",NA,"5",0.239394983433593
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","petition_share_broad",NA,"9",0.79114032372391
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","petition_share_narrow",NA,"9",0.810562634692151
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","climate_knowledge",NA,"mean",0.898495062021911
"BB-PRIME Wave 1 Combined","other","BB-W1-3478","self_efficacy",NA,"mean",-0.942126754548233
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","transit","car",0.878727488449951
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","collective","contact",-0.81220796240747
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","conversations","conversations",-0.126157919642917
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","collective","donate",0.324038452727022
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","energy","energy",0.381292221853443
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","transit","flights",1.04454312964684
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","diet","meat",0.103526854378991
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","collective","petition",-0.159973804982862
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","recycle","recycle",-0.155701978228529
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","diet","vegan",0.173411919514288
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","diet","vegetarian",0.103810403364058
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","action_env_impact","collective","volunteer",-0.327650659039273
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","petition_share_broad",NA,"1",-0.133826981486807
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","petition_share_narrow",NA,"1",1.11620897108228
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","petition_share_broad",NA,"2",-0.855971911012735
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","petition_share_narrow",NA,"2",0.706124935062457
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","petition_share_broad",NA,"6",-0.815191684648314
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","petition_share_narrow",NA,"6",0.440451646402613
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","climate_knowledge",NA,"mean",-0.249056525963969
"BB-PRIME Wave 1 Combined","self","BB-W1-3487","self_efficacy",NA,"mean",0.098001502438965
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","collective","contact",-0.81220796240747
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","conversations","conversations",-0.758514696983499
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","energy","energy",0.381292221853443
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","transit","flights",-0.278244325237428
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","diet","meat",-1.18676150830588
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","collective","petition",-0.159973804982862
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","recycle","recycle",0.464799238711831
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","diet","vegan",-1.10674106069874
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","diet","vegetarian",0.103810403364058
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","action_env_impact","collective","volunteer",-0.327650659039273
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","petition_share_broad",NA,"2",-0.320943354078902
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","petition_share_narrow",NA,"2",-0.422578605994125
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","petition_share_broad",NA,"8",-0.953150857583544
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","petition_share_narrow",NA,"8",-1.03297477069823
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","petition_share_broad",NA,"9",-0.91725373890918
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","petition_share_narrow",NA,"9",-1.02491569881502
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","climate_knowledge",NA,"mean",-2.54415970193573
"BB-PRIME Wave 1 Combined","control","BB-W1-3491","self_efficacy",NA,"mean",-1.28883617354397
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","collective","contact",-0.164208134762558
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","conversations","conversations",-0.126157919642917
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","energy","energy",-1.0173569737635
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","transit","flights",-0.278244325237428
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","diet","meat",-0.541617326963446
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","collective","petition",-0.159973804982862
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","recycle","recycle",-0.776203195168889
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","diet","vegan",-0.466664570592226
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","diet","vegetarian",-0.540612639057438
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","action_env_impact","collective","volunteer",-0.327650659039273
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","petition_share_broad",NA,"3",-0.900729773399041
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","petition_share_narrow",NA,"3",-1.02402151012282
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","petition_share_broad",NA,"4",-0.743896203317038
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","petition_share_narrow",NA,"4",-0.892043518210323
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","petition_share_broad",NA,"6",-0.86941022392461
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","petition_share_narrow",NA,"6",-1.01713527283891
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","climate_knowledge",NA,"mean",-1.39660811394985
"BB-PRIME Wave 1 Combined","other","BB-W1-3492","self_efficacy",NA,"mean",-0.5954173355525
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","collective","contact",-0.164208134762558
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","conversations","conversations",-0.758514696983499
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","energy","energy",-0.318032375955031
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","transit","flights",-0.939638052679563
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","diet","meat",-1.18676150830588
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","collective","petition",-1.48746851574039
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","recycle","recycle",-2.01720562904961
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","diet","vegan",-1.10674106069874
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","diet","vegetarian",-1.18503568147893
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","action_env_impact","collective","volunteer",-0.327650659039273
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","petition_share_broad",NA,"5",-0.946775674131478
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","petition_share_narrow",NA,"5",-1.05793051003145
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","petition_share_broad",NA,"6",-1.00495657211535
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","petition_share_narrow",NA,"6",-1.15209702462053
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","petition_share_broad",NA,"7",-0.819161518313376
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","petition_share_narrow",NA,"7",-0.926679371664746
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","climate_knowledge",NA,"mean",0.898495062021911
"BB-PRIME Wave 1 Combined","control","BB-W1-3502","self_efficacy",NA,"mean",-0.248707916556768
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","transit","car",1.56421137745827
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","collective","contact",0.483791692882354
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","conversations","conversations",0.506198857697666
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","energy","energy",1.08061681966192
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","transit","flights",1.70593685708898
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","diet","meat",0.748671035721427
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","collective","petition",-0.823721160361624
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","recycle","recycle",1.70580167259255
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","diet","vegan",0.813488409620803
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","diet","vegetarian",1.39265648820705
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","action_env_impact","collective","volunteer",-1.00217637803084
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","petition_share_broad",NA,"1",-0.691994242580207
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","petition_share_narrow",NA,"1",-0.095481089148886
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","petition_share_broad",NA,"2",0.918070146188921
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","petition_share_narrow",NA,"2",1.00894783632154
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","petition_share_broad",NA,"6",0.811364493640575
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","petition_share_narrow",NA,"6",1.03428335424175
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","climate_knowledge",NA,"mean",-0.249056525963969
"BB-PRIME Wave 1 Combined","other","BB-W1-3503","self_efficacy",NA,"mean",-0.248707916556768
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","transit","car",1.56421137745827
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","collective","contact",0.483791692882354
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","conversations","conversations",-1.39087147432408
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","collective","donate",1.70034914404653
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","energy","energy",-2.41600616938045
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","transit","flights",-2.26242550756383
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","diet","meat",-1.83190568964832
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","collective","petition",0.503773550395901
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","recycle","recycle",0.464799238711831
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","diet","vegan",0.173411919514288
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","diet","vegetarian",2.03707953062854
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","action_env_impact","collective","volunteer",0.346875059952292
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","petition_share_broad",NA,"1",1.79185006928542
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","petition_share_narrow",NA,"1",1.63943876981846
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","petition_share_broad",NA,"10",0.561994614141916
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","petition_share_narrow",NA,"10",0.379220218745805
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","petition_share_broad",NA,"8",1.86409975538015
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","petition_share_narrow",NA,"8",-1.03297477069823
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","climate_knowledge",NA,"mean",1.47227085601485
"BB-PRIME Wave 1 Combined","control","BB-W1-3509","self_efficacy",NA,"mean",1.13812975942616
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","collective","contact",0.483791692882354
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","conversations","conversations",0.506198857697666
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","collective","donate",2.38850448970629
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","energy","energy",-0.318032375955031
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","transit","flights",-0.278244325237428
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","diet","meat",-1.83190568964832
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","collective","petition",1.16752090577466
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","recycle","recycle",-0.155701978228529
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","diet","vegan",-1.10674106069874
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","diet","vegetarian",-1.18503568147893
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","action_env_impact","collective","volunteer",0.346875059952292
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","petition_share_broad",NA,"3",1.87420451034846
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","petition_share_narrow",NA,"3",1.69948262373302
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","petition_share_broad",NA,"4",1.97444450351374
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","petition_share_narrow",NA,"4",1.72584999844422
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","petition_share_broad",NA,"6",1.70597039169946
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","petition_share_narrow",NA,"6",1.54713801101192
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","climate_knowledge",NA,"mean",1.47227085601485
"BB-PRIME Wave 1 Combined","self","BB-W1-3517","self_efficacy",NA,"mean",1.13812975942616
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","transit","car",0.193243599441628
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","collective","contact",0.483791692882354
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","conversations","conversations",0.506198857697666
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","collective","donate",0.324038452727022
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","energy","energy",-0.318032375955031
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","transit","flights",-0.939638052679563
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","diet","meat",-1.18676150830588
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","collective","petition",-0.159973804982862
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","recycle","recycle",0.464799238711831
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","diet","vegan",-1.10674106069874
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","diet","vegetarian",-1.18503568147893
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","action_env_impact","collective","volunteer",-1.00217637803084
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","petition_share_broad",NA,"1",1.09414099291867
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","petition_share_narrow",NA,"1",1.06113215016268
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","petition_share_broad",NA,"6",0.621599606173538
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","petition_share_narrow",NA,"6",0.60240574854056
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","petition_share_broad",NA,"8",1.30064963278741
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","petition_share_narrow",NA,"8",1.2903155133984
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","climate_knowledge",NA,"mean",0.324719268028971
"BB-PRIME Wave 1 Combined","control","BB-W1-3518","self_efficacy",NA,"mean",0.098001502438965
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","collective","contact",-0.81220796240747
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","conversations","conversations",-0.758514696983499
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","energy","energy",-1.0173569737635
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","transit","flights",-0.939638052679563
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","diet","meat",-1.18676150830588
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","collective","petition",-0.159973804982862
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","recycle","recycle",-1.39670441210925
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","diet","vegan",-1.10674106069874
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","diet","vegetarian",-1.18503568147893
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","action_env_impact","collective","volunteer",-0.327650659039273
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","petition_share_broad",NA,"1",1.28949953430136
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","petition_share_narrow",NA,"1",1.63943876981846
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","petition_share_broad",NA,"10",0.561994614141916
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","petition_share_narrow",NA,"10",1.81982014672302
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","petition_share_broad",NA,"4",0.162217365626554
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","petition_share_narrow",NA,"4",0.0896665505351309
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","climate_knowledge",NA,"mean",0.898495062021911
"BB-PRIME Wave 1 Combined","control","BB-W1-3524","self_efficacy",NA,"mean",-0.248707916556768
"BB-PRIME Wave 1 Combined","self","BB-W1-3527","action_env_impact","transit","car",0.878727488449951
"BB-PRIME Wave 1 Combined","self","BB-W1-3527","action_env_impact","collective","contact",1.77979134817218
